avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctMarriedHouseholds,BirthRate,TARGET_deathRate
32,14,431.1,43249,4329,13.4,0,49.2,48,50.9,2.08,60.7,16.8,26.6,40.99102564,9,42.1,11.2,61.9,2.9,72.3,48.36990715,35.7,38.5,13.8,53.38491296,7.142857143,154.3
85,34,410.1,51527,15984,10,0,41.8,39.6,43.8,2.41,55.9,17,40.4,40.99102564,8.7,37.7,15.1,65.3,4.6,77.7,59.3,51.9,28.8,11.4,52.75321855,8.147459727,149.1
21,9,425,42977,2659,12.2,0,49.1,46.9,50.9,2.13,62.2,31.4,15.1,40.99102564,24.4,45.3,10.8,57.2,4.6,70.5,48.36990715,33.6,35.1,10.6,54.32196669,1.111111111,171.1
15,7,327.2,56080,2944,10.4,0,44.1,41.6,45.6,2.32,65.5,27.4,31.4,40.99102564,4,31.1,13.5,64.6,1.7,78.8,59.5,38.9,29.3,10.3,62.42960579,6.593406593,147.5
50,23,409.2,54137,9296,9.5,0,42,40.1,44.6,2.4,60.3,19.2,28.6,40.99102564,5.1,33,16.9,64.4,1.7,77.2,58.7,47.5,29.5,11.6,57.53755365,2.548476454,173.5
41,16,426.4,53489,7208,10,0,41.3,39.8,42.9,2.4,64.3,9.6,25.6,40.99102564,9.6,36,15.9,53.94626661,4.7,80.2,64,48.5,26.9,11.3,59.31972789,9.160305344,159.5
159,60,424.5,61768,32847,8.4,0,38,35.9,39.8,2.53,57.2,19.7,24.3,40.99102564,12.5,31,13.7,53.94626661,4.5,78.2,64.6,56.2,23.5,9.9,55.17431337,5.33869116,155.1
34,16,417.6,58162,5202,8,0,45.4,44.6,46.3,2.37,61.8,24.7,29.8,40.99102564,7,32.5,14.7,67.7,1.9,81.9,63.7,47,26.3,8.8,60.07342818,7.071713147,187.7
66,29,428.4,43842,10829,11.7,0,41.8,38.8,43.8,2.27,59.4,9.3,40.8,40.99102564,0.6,36.4,12.9,65.2,4.1,74.9,55.5,43.7,31,12.4,55.04192647,2.843394576,172.7
58,29,444,44282,8094,14.4,0,47,46.1,48.1,2.14,59.7,11.2,38.5,40.99102564,5.7,39.7,15.1,60.1,3.4,69.5,50.6,42.5,40.1,19.4,51.82132412,6.961613533,192.2
11,4,502.1,46051,1381,15,0,52,49.8,53.4,1.94,59.4,6,23.3,69.8,0.9,41.7,14.1,64.1,1.7,70.1,50.7,25.6,31.4,11.4,52.60869565,3.361344538,187.3
84,31,529,51805,14282,10.1,0,36.6,35.5,37.8,2.61,52,20,18,40.99102564,7.2,34.7,8.1,63.3,3.4,76.3,60.9,54,25.7,11.6,53.87931034,3.0621435,181.9
611,213,463.5,74008,175692,5.3,108.1437971,33.7,32.7,34.6,2.71,59.5,10.5,25,40.99102564,9.4,22.5,24.2,69.5,4.4,84.4,69.4,54.9,19.7,8.3,59.17428972,7.30321114,169.9
111,47,428.6,61961,21016,8.2,333.0795584,41.4,40.6,42.4,2.56,60.4,10.8,29,42.2,18,33,16.1,65.4,3.5,80.2,62.5,50.7,28.5,11.5,59.45375543,6.021555764,176.2
195,78,419.7,47194,36261,15.6,386.0897383,38.8,37.7,39.5,2.42,51.8,14.4,30.6,40.99102564,3.8,30,14.5,63.3,5.5,63.3,50,41.5,34.4,19.7,48.13283633,6.311958841,160.2
2812,1119,472.2,48195,678889,19.9,849.9180278,34.2,33.5,34.9,2.41,40.5,10.8,27.5,40.99102564,17,24.1,23.6,64.5,7.2,64.3,54.1,46.5,29.1,18.5,37.31146697,5.788303646,190.8
74,38,431.5,37417,11660,19.9,0,45.3,44.2,46.1,2.3,56.1,15,38.9,40.99102564,4.7,44.6,7.5,48.1,10.1,58.4,42.8,35.7,44.3,23.9,50.74327039,4.422498927,212.3
99,48,422.5,38595,19182,20.1,0,41,39.4,43.4,2.7,50.1,9.2,49.6,40.99102564,1.6,43.2,9.3,48.3,7.6,56.9,43,38.7,40.7,23.4,51.71965318,6.303030303,202.8
273,110,497.9,45914,51487,14.3,58.26713539,39.9,38.5,40.9,2.69,52.5,14.8,51.3,40.99102564,2.2,43.7,9.3,54.7,7.5,64.4,50.8,44.5,35,20.2,54.88790688,4.968421053,199.1
183,84,408,43425,37893,19.6,0,40.3,39.2,42,2.51,51.7,17.3,37.3,40.99102564,3.4,40.2,11.6,54.1,6.6,63.9,50.4,46.1,37.6,21.9,50.38510482,6.483677849,185.6
227,85,471.4,56573,39165,14.7,0,43.7,42.7,44.8,2.58,56.4,14.8,36.9,42.6,5.7,35.8,15.9,54.1,8.5,71.8,55.6,45.8,32.9,15.6,58.14360771,5.28264626,174.7
116,55,496.6,30299,17917,28.1,0,44.2,42.7,45.2,2.43,53,10.9,51.8,40.99102564,5.3,44.2,7,41.6,10.4,45.2,48.36990715,24.2,53.2,33,51.01314348,5.124835742,230.9
246,101,465.4,43851,41449,16.5,0,41.5,39.7,42.5,2.4,52.7,7.2,35.7,40.99102564,2.1,37,11.6,50.8,9.5,65.3,48.6,40.6,39.7,20.9,52.9812293,5.292111343,180.5
285,138,460.4,37498,49399,19.5,0,40.4,39.1,41.3,2.49,50.2,10.9,43.8,42.1,3.2,38.4,10.3,52,9.5,62.5,47.1,39.8,38.6,22.3,48.65545786,4.845775592,214.7
178,78,469.4,41326,28946,16.9,0,42.9,41.5,44,2.49,52.4,12.5,36.2,40.99102564,6.4,42.3,9.7,50.6,9.9,64.4,46.8,40.8,37.9,20.1,51.85447464,4.447587616,199.9
143,60,496,35704,22846,21.9,0,43.6,42.4,45,2.52,57.9,7.7,54,40.99102564,3.3,45.3,7.6,48.2,9.5,59.8,48.36990715,39.4,41.8,23.8,57.94235925,3.497356649,211
428,183,469.7,36740,68580,17.7,0,43.7,42.2,44.9,2.38,53,9.2,50.2,33.7,6.8,42.6,9.8,49.8,8.7,59.4,42.3,37.3,42.5,22,51.19917323,3.90120498,194.7
82,40,460.3,28086,13441,26.1,0,42.6,41.4,44.4,2.55,48.4,17.7,56.5,40.99102564,4.5,42,6.7,41.6,10.2,40.8,28.9,25.5,51,33.2,46.88756943,5.094207955,218.9
373,156,489.4,37410,63402,23.4,0,39.9,39,41.5,2.54,51.3,14.6,48.9,40.99102564,7.2,42.1,10,50.2,10.1,55.2,39.7,34.6,42.3,24.6,49.59542297,5.325701036,197.9
1885,713,470.9,48380,354098,15.9,553.5190823,39.3,37.8,40.9,0.0248,48,13.1,27,51.6,8.4,27.3,18.2,57.7,8,68.3,53.9,46.5,32.9,17.5,47.00812066,5.342350159,172.9
44,21,483.5,27323,6572,29.5,0,44.2,43.4,45,2.35,51.7,5.7,58.9,40.99102564,0,39.4,7.3,41.5,12.1,48.1,37.3,34.1,49.4,31.1,47.56717502,8.014184397,230.9
154,68,480.3,35321,25707,25.3,350.0991948,39.8,37.6,42.8,2.59,41.1,29.4,43.5,40.99102564,3.3,44.4,5.7,38.3,18.7,53.5,48.36990715,35.5,45.3,28.9,44.23715234,4.627249357,213.7
162,70,456.8,36285,25756,21.7,0,44.8,43.7,45.9,2.58,51.2,23.9,37.2,37.7,1.2,43.6,7.6,44.5,13.9,53.6,38.6,30.1,45,25.8,52.91257218,4.906586148,185.9
365,157,500.6,39506,56471,19.6,0,43.4,42.3,44.5,2.42,52.7,12.6,46.8,40.99102564,5.8,44.2,8.8,47.6,10,61.2,44.3,40,42.4,23.8,50.25251435,4.203166439,211.8
99,41,457.4,35470,18023,24.7,0,39.9,37.3,41.4,2.57,43,24.2,50.6,40.99102564,1.9,42.1,7.2,49.8,10.5,56.1,48.36990715,35.5,43.5,26.4,42.75114155,4.488542405,183.7
155,69,467.1,39303,28015,19.1,0,40.7,39.1,41.6,2.57,51.5,12.5,40,40.3,7.2,39.8,8.4,50.2,9.4,59.8,48.36990715,39,40.6,25.5,50.04163197,4.405016825,204.5
223,105,479.3,37151,32147,20.5,0,44.9,43.7,46,2.36,55.2,14.8,54.4,24.4,6.4,45.1,8.5,48.3,9.7,59.8,40.9,32.6,44.2,24,51.26568184,4.382650748,219.1
143,61,509.6,37443,24363,20.2,0,40.7,39.5,42.1,2.6,49.1,21.4,50.1,40.99102564,1.3,43.3,6.6,48,8.6,53.7,48.36990715,35.3,41.1,25.7,52.0583875,6.558627264,213.5
50,25,457,39753,8149,19.1,122.7144435,43.2,41.3,43.8,2.49,56.7,19.3,36.5,40.99102564,4.2,46.3,8.4,45.6,8.1,59,43,35.3,43.4,25,54.88142901,3.771361226,219
127,55,527.3,42837,18135,17.6,716.8458781,42.2,41.3,42.8,2.53,54.8,14.1,41.3,43.4,1.2,42.8,8.9,48.1,8.9,66.9,49,42.9,37.8,17.8,54.126895,5.078225186,222.6
71,32,449.1,35379,11509,23.4,0,45.8,44.9,46.5,2.49,50.8,5.8,57.3,40.99102564,3.9,47.7,5.1,40.2,14.5,48.3,33.2,27.6,52.2,32.2,50.34208784,3.981937603,196.5
310,124,484,41235,53240,17.8,0,42.3,41.1,44.2,2.58,53.4,5.8,36.7,40.99102564,6.8,39.5,9.6,53.6,9.1,63.7,48.6,42.2,37.8,21.1,55.6176635,4.075765263,185.3
102,52,414.7,31330,17830,26.4,0,44.5,43,47.5,2.29,53.3,15.8,46.9,40.99102564,2.4,40.9,6.1,39.9,9,56.6,37.4,31.4,48.7,26.1,55.01498074,5.253623188,211.3
2294,871,484.4,47199,451324,17.7,276.9628914,37.3,35.9,38.7,2.39,49,9.5,27.4,40.99102564,12.1,26.5,21,59.9,6.5,71.1,58,51,29.4,16.4,46.71082117,4.759828048,181.6
36,22,413.7,28524,7576,41.9,0,40.3,38.8,45,2.38,32.9,30.4,51,40.99102564,5,44.6,5.9,27.9,10.1,45.4,32.5,27,52.1,36.7,43.73804971,4.662698413,247.6
141,63,484.4,33595,26936,24.8,0,37.1,35.2,39.3,2.5,41,24.2,54.3,40.99102564,3.6,44.5,5.8,41.8,13.4,50.8,38,33.6,45.2,29.6,41.51020408,5.484147386,218.3
224,99,438.8,34614,42564,21.8,0,39.9,38.7,41.4,2.59,55.2,16.9,39.2,40.99102564,4.6,42.2,7.8,50.7,10.8,58.8,44.2,37.5,37.1,20.7,54.03626428,7.666385847,187.3
82,34,538.7,36255,11854,20.3,0,43.5,41,46.2,2.49,57.3,10,63.6,26.4,0,43.2,8.4,50.8,7.7,57.8,43.2,34.3,40.9,23.6,54.15959253,4.558176729,217.1
183,85,421.9,41802,33743,16.5,0,42.9,41,44.5,2.43,51.9,21.9,39,36,3.1,41.9,11.3,53,7.6,63.6,46.3,38.9,40,20.8,49.4429786,6.664803689,193
344,132,467.4,53945,51130,13.6,0,46.5,45.4,47.4,2.49,61.4,13.8,54.3,40.99102564,5.6,34.2,15.7,48.1,8.9,65.1,46,39.9,40.7,21.4,61.11249938,4.243210863,170.6
304,137,447.5,39528,52639,17.4,0,42.7,42.2,43.1,2.58,52.1,14.1,45.6,40.99102564,4.7,42.7,9.8,48.9,9.3,62.5,45,40,39.6,21.5,53.20852938,4.451140766,195.9
148,74,433.7,34882,26066,23.5,0,42.6,41.1,44.1,2.61,53,12,45.7,40.99102564,4.5,44.2,7.8,42.7,14.9,54,48.36990715,33.3,45.8,27.4,51.1041329,3.799063738,210.7
135,55,531.4,36886,23177,19.3,43.14622255,39.6,38.8,40.5,2.53,56.5,16.3,44.1,40.99102564,3.2,43.9,5.4,53.5,7.4,60,45.3,38.6,38.6,22.3,54.11020777,4.994346023,211.2
468,193,434,43113,97610,20.9,133.1830755,37.6,36.4,39,2.56,45.8,10.2,30,53.7,6.1,32.9,17,55.2,8.4,62.7,48.36990715,42.8,37.2,22.6,46.36348801,5.831783426,176.3
187,80,521.2,40766,28487,20.6,0,43.1,41.6,44.6,2.43,53.9,17.6,41.8,40.99102564,6.6,37.2,9.2,51.7,6.7,61.7,47.5,42.5,38.5,20.9,52.13882863,2.19816273,220.2
168,76,490.5,42839,31552,15.5,0,39.4,38.7,40.5,2.57,53.2,10.8,43.9,40.99102564,4.5,42,10.4,55.4,8.4,65,50.4,44.5,34.1,18.3,52.44819519,3.440273038,216.9
411,172,450.4,51303,87757,15.5,22.79020477,38.6,37.4,40.2,2.55,50.8,14.2,38.5,40.99102564,6.1,36.6,13.2,58.9,7.7,65.4,51.1,44.6,35.3,20.6,50.00462036,5.317306713,187.4
71,35,461.4,34801,11830,20.8,0,44.3,43.6,44.8,2.51,55.7,14.8,63.8,40.99102564,3.1,42.7,4.6,40.9,15,57,48.36990715,37.4,42.7,23.7,54.91341991,5.090180361,229.6
276,119,482.9,37392,45771,20.6,21.84789496,43,41.6,44.2,2.6,60.4,17.9,53.3,23.7,5.1,42,8,44.1,12.5,58.9,41.7,36.3,42.4,23.7,59.51840865,6.564217382,207
592,241,446.6,50935,193479,13.9,0,30.3,29.5,31.1,2.76,54.2,7.7,37,40.99102564,8.7,30.8,16.6,52.1,9.7,72.1,54.5,28.7,29,14.9,53.62200682,6.724977636,195.4
36,13,408.9,50358,6322,12.5,0,45.5,44.8,46.1,2.55,57.4,18.8,41.3,40.99102564,6.7,40.2,12.2,57.9,6.5,74.6,48.36990715,45.7,32.5,12.5,60.35044825,0.702028081,137.3
126,48,488.7,36390,21498,23.4,0,40.8,38.4,43.5,2.52,51.7,18.2,50.6,40.99102564,2.9,51.3,4,38.2,8.5,60.4,44.4,39.2,43.7,24.3,57.421981,3.724928367,191.1
189,91,455.6,40683,30639,20.8,0,42.1,41.2,42.9,2.42,52.1,15.7,48.7,33.1,2.5,41.3,10.3,50.3,11.2,61,43.7,37.7,40.5,21.6,50.49348599,4.063986165,215.6
137,66,470.1,35884,22129,18.9,0,42.2,41.3,43.3,2.45,61.3,14.3,44.7,40.99102564,3.8,43.7,8.2,47.8,7.7,59.9,48.36990715,36.8,41.7,24.1,59.12515462,3.83125269,220.1
52,22,492.4,33776,7929,23.6,0,43.7,41.6,45,2.4,52.3,10.6,62.4,40.99102564,6.7,41.4,8,44.5,9.5,52.7,38.4,31.7,41.3,23.9,49.0700558,9.322033898,198.4
38,14,483.4,31996,5146,19.2,0,49.4,47.7,50.4,2.25,66.7,7.5,62.7,40.99102564,0,38.4,4.8,50.6,4.9,60.2,40.5,31.2,44.1,21.8,63.15789474,8.686210641,160
108,56,480.2,36643,16773,20.3,0,44,43.1,45,2.44,56.9,12.6,44.6,40.99102564,4.8,43.3,6.1,46.9,10.9,60.2,44.4,38.2,41.6,24,54.92957746,1.62069946,244
362,159,442.4,37693,74553,20.8,134.1327646,36.1,33.8,38.5,2.38,48.3,6.9,32.7,40.99102564,6.3,37.8,15.4,50.5,8.4,61,48,41.4,36.1,21.1,46.05161334,3.640481715,189.2
206,77,532.5,37952,32526,22,0,40.5,40,41.1,2.51,50.9,16.1,39.5,40.99102564,4.2,38.1,7.8,48.6,11.1,58.6,48.36990715,35.9,45.3,25.6,49.14308489,6.638495093,193.5
379,159,492.7,43269,52753,18,0,46.1,45.3,47,2.4,54.7,25.1,34.5,40.99102564,4.5,36.6,11.3,46.9,9.8,63.7,48.36990715,38.8,42,21.9,52.77562023,3.126436782,198.7
343,128,496.6,52640,68570,13.4,14.58363716,38.6,37.4,39.3,2.7,57,13.6,45.4,31.8,9.3,38.4,11.8,60.2,8.4,69.5,56.5,48.7,29.8,17,57.6884055,5.976467659,187.2
970,365,450.4,53799,298612,14.7,26.79061793,32.9,31.9,33.8,2.76,51,8.1,32,40.99102564,9.2,29.6,21.4,65,6.8,72.9,61.9,54.4,23.5,13.7,53.0572913,4.947730667,177.6
134,63,535.4,31397,21950,24.5,0,38.6,37.8,39.5,2.61,50.2,12.6,56,40.99102564,3.2,47.6,4.6,45,14.1,48.7,38.4,31.8,45.7,30.3,49.54868215,5.677867903,255.9
81,40,465.4,44111,14811,18.7,0,41.9,41.6,42.7,2.56,56.2,12.9,41.1,42.3,3.7,40.2,7.6,48.8,9,61.9,47.6,40.3,40.4,22.1,54.94211932,3.240589198,227.4
549,210,493.9,39905,95946,17.7,10.42252934,42.2,40.8,43.7,2.52,54.1,15.9,40.2,40.99102564,8.5,37.5,10.4,53.94626661,7.4,56.5,42.4,35.2,36.9,21.2,52.99180216,6.406013616,185.2
4118,1757,461.5,44015,938069,23,393.3612559,34.9,33.2,36.6,2.65,38.7,15.9,33.9,40.99102564,9.1,27.1,18.9,58.7,10.3,61.3,49.9,44.6,33.4,21.2,37.74393475,6.405574323,202.7
106,48,486.5,43659,19295,15,0,41.6,40.6,42.7,2.53,59.1,13.8,43.9,40.99102564,3.8,48,6.2,53.9,5.2,64.4,50.9,44.4,36.5,22.4,57.31479005,3.646563815,225.1
88,39,514.7,41590,13259,17.5,301.6818765,43.2,42.9,44,2.57,57.4,10.5,47.3,39.2,3,42,8.1,45,10.1,66,43.9,34,40.2,18.9,57.02592087,2.998236332,230.1
1019,423,472.8,38840,156791,18.5,344.4075234,44.3,43.2,45.6,2.32,53.9,13,38,40.99102564,6.5,34.8,13.6,51.3,8.2,64.3,46.3,41.1,40.2,20.3,50.28831243,4.794040316,187.2
828,285,470.6,58291,175989,11.3,102.2791197,39.4,38.3,40.4,2.7,55.6,14,35.1,40.99102564,9,32.8,16.5,61.9,6,70.2,57.6,49.4,30,17.5,56.95154185,5.056955471,162.5
298,123,484.6,52339,61870,15.4,32.32584451,37,36,38.1,2.82,51.9,14.8,44.9,40.99102564,3.7,39,9.6,57,10.6,67.8,53,46.5,32,18.9,54.51216686,6.760732914,208.4
42,19,462.6,40251,8042,17.5,0,40.2,37.4,42.4,2.65,49.2,27.6,46.8,40.99102564,7,42.8,6.6,54,10.5,60.3,49.3,36.7,35.5,23.6,52.050581,9.777777778,217
117,56,444.8,37632,17860,20.1,0,45.7,44.5,47.4,2.36,52.8,8.5,35.6,40.99102564,2.2,41.6,7.5,53.94626661,13.7,57.8,37.3,32.5,46.9,24.4,50.29617663,6.395035078,196.1
117,49,526.2,37453,19119,22.6,0,41,40.5,41.9,2.59,55.8,11.1,49.3,40.99102564,4.4,44.2,6,44.4,9.5,54.1,40.6,35.2,44.9,27.9,54.80690222,3.464419476,221.3
36,14,468.4,34884,5677,20.6,0,45.8,45.1,47.4,2.61,51.8,10.4,52.5,40.99102564,3.3,50.1,7.5,47.8,11.2,57.9,48.36990715,36,41.1,24.1,56.03038936,4.545454545,174.1
215,102,453.3,36942,40435,19,0,39.7,38.7,40.4,2.51,50.2,16.8,47.8,40.99102564,4.7,42.5,8,51.7,8,55,40.7,34.2,43.9,27,47.4107656,6.99356005,209.6
663,267,451.1,43212,126302,16.7,47.50518598,39.8,39.5,40.1,2.29,50.8,7.4,29.7,40.99102564,12.1,30.7,18,55.5,6.2,68,52.8,46.2,33.9,17,47.87605912,4.081698817,176.7
93,44,434.8,33573,16748,23.3,0,42.2,40.2,45.9,2.48,49.9,17.5,51.1,29.5,1.8,43.6,5.6,40.2,12.2,54.7,48.36990715,32.6,43.5,27,55.28741411,6.408629442,201.4
182,87,443.1,36205,33960,21.5,0,36.9,35.1,39.4,2.32,49,3.9,21.6,40.99102564,5.1,39.8,13.6,50.5,11.2,69.2,51.7,44.1,35,17.8,49.54671736,5.005740528,205.4
158,72,459.9,35400,26521,21.9,0,42.5,40.9,43.7,2.65,53.9,12.8,52.4,40.99102564,1.5,45.3,7.5,53.94626661,10.5,58.8,42.9,37.7,42.2,23.8,55.07142123,5.225066196,203.7
788,232,443.4,97936,211672,5.6,118.1072603,38.9,37.9,39.6,2.86,66,16.2,30.4,40.99102564,18.8,16.4,35.8,65.5,4.2,86.6,75.7,64,16.5,7.4,69.98906129,4.474464442,139
573,219,463.3,60955,128911,10.1,23.27186974,40.1,39.1,40.9,2.72,56.6,13.6,40.3,40.99102564,7.1,32.1,19.9,61.5,6.5,74,61.1,51.9,26.8,14.5,58.3677686,4.280356467,179.2
248,156,394.3,42471,57580,20.4,0,38.9,38.2,41.3,2.68,44.5,24.2,51.2,40.99102564,2,36.9,7.5,41.4,4.3,59.7,46.5,41.6,34.1,19,52.91270837,7.105682422,245.2
57,25,401.3,66878,18105,10.7,0,31.3,30.3,33.9,3.05,58.1,21.2,46.7,28.8,3.4,33.6,8.8,64.8,3.9,63.3,53.5,48.6,23.4,14.6,62.7100073,10.78180889,182.2
474,163,499.2,42128,88255,17.9,11.33080279,36.4,35.6,37.5,2.77,50,14.5,33.8,40.99102564,4.8,31.6,10.1,54.2,9.1,54.4,41.4,35.7,37.6,22.2,51.11663342,5.728131815,168.3
165,76,433.4,44551,25350,17.5,0,49,48.3,50.1,2.46,55,23.3,38.4,40.99102564,3.7,30.9,12.5,46.7,6.8,54.3,37.2,28.5,42.4,22.9,55.79425738,8.072153326,194.6
33,16,289.2,58867,8715,9.4,0,44.1,43.1,45,2.6,62,19,38.8,40.99102564,6.6,36.5,16.6,59.7,3,72.3,48.36990715,49.2,28.2,12.5,65.25373134,3.583061889,138.8
12,6,435.7,55177,1947,11,0,45.1,43.4,47.5,2.63,61.1,8.3,57.7,40.99102564,10.7,24.3,16.1,59.6,1.1,75.7,48.36990715,48.3,28,11.7,67.92717087,2.949061662,213.4
186,81,387.6,52785,48435,16.9,454.2169918,35.5,34.5,36.6,3.04,52.1,19.4,36.3,39.3,5,36,9.3,56.9,6.5,57.7,46.3,39,32.6,20.5,53.23829981,5.556068297,169.1
140,58,398.2,58792,29563,11.2,0,40.6,40.2,41.2,2.59,59.6,17.1,49.5,40.99102564,4.7,30.3,14.4,59.6,6.2,67.3,52.2,45.6,28.4,14.2,58.69722776,4.630829016,160.1
26,9,334.4,36821,7210,19.9,0,34.9,35.6,34.6,2.92,57.9,48.9,43.9,7.1,0,32.4,4.6,62.6,4.3,45.2,34.7,31.7,34.5,21.6,58.23578595,2.595628415,110.4
122,45,388.9,50107,21269,13.5,0,51.5,51.7,51.4,2.45,57.5,21.8,48.5,40.99102564,1.6,29.2,15.4,51.4,4.8,63,48.36990715,32.8,37.3,15.3,56.63289918,6.419479801,140
326,140,415.6,52886,80527,14.7,0,38.7,38.3,39.2,2.94,52.8,25.3,36.2,40.99102564,3.3,30.4,12,54.6,9.8,62,47.5,41.9,31.1,16.2,55.77512375,4.583083383,181.8
27,13,458.2,36027,3618,18.3,0,48.5,46.4,50,2.06,56.5,34.1,42.9,40.99102564,0,31.7,19.6,53.94626661,1.4,64.2,44.2,31,32.9,13.3,48.63609983,6.068601583,212.3
102,45,341,40680,32874,24.9,0,35.3,34.9,36.3,2.85,39.9,25.6,40.9,40.99102564,0.5,33.1,6.3,39.3,7,52.1,39.5,35.3,35.8,23.1,47.26089934,8.618283322,151.6
1184,430,475.2,51048,334941,14.2,8.956801347,30.2,29,31.2,2.89,52.8,10.7,38.6,44.7,6,28.2,15.2,52.5,9.5,70.2,46,30.1,29.3,13.7,52.53632424,5.835105126,177.3
6298,2451,399.2,50699,1897753,18.3,286.6547965,33.1,31.8,34.5,2.9,45,15.6,31.6,45.3,7.5,25.2,17.1,59,7.4,61.1,48.36990715,39.8,30.8,18.3,45.72944794,5.991129949,157.2
53,24,372.8,57177,11004,12,0,48.6,47.8,49.2,2.55,61.9,13.1,22.6,48.8,15.5,30.7,19.7,52.4,6.4,64.8,46.2,37,32.7,12.7,60.61479347,3.865213082,154
107,55,393.2,44397,17891,15,0,46,45.3,46.7,2.52,57.8,16.3,37.7,40.99102564,4,34.7,11.5,49.5,7.9,59.9,48.36990715,35,36.3,16.9,57.03671953,3.008595989,190.7
455,200,427.6,41883,93389,20.1,0,37.7,36,39.6,2.63,46.6,17.3,40.9,40.99102564,3.2,36,11.9,49,8.5,59.7,48.36990715,40.3,36.1,19.6,47.41046585,7.433542774,184.8
1217,464,429.3,73788,346312,9.9,2.88756959,35.5,35,35.8,2.85,54.5,14.9,32.4,40.99102564,8.1,25.7,18.5,61.3,5.4,69.6,60.2,55.6,21.7,12.5,56.55408408,6.533051164,169.3
545,193,424.7,41641,215037,26.4,51.15398745,25.2,24.6,25.8,2.58,37.4,5.3,12.5,70.3,12,20.4,20.8,58.7,6.4,72.6,62.3,50.7,19.8,11.2,39.40534539,4.690848607,151.8
45,19,387.7,40179,9145,13.8,0,42.1,42.1,42.1,2.27,45.9,10.8,23.3,40.99102564,16.7,21.4,22.8,58.4,4.9,65,49.5,42.7,29.8,13,40.9689441,1.812688822,160.4
35,16,408,27875,7230,32.4,0,31.7,26.5,38.7,3.31,32.8,25.2,31.3,43.5,0,37.6,7.7,41.8,19.8,33.5,24.1,21.6,45.8,29.9,41.77884615,6.831489915,173.3
210,97,427.7,41316,37896,17.5,0,41,39.5,42,2.71,52.5,17.3,31.1,44.3,7.2,37.9,13.1,50,4.3,60.3,45.1,40.6,36.9,19.3,53.83226777,2.5472273,188.4
98,44,508,33134,13786,27.4,0,42.3,40.6,43.4,2.35,43.4,20.3,39.6,35.1,5,42.7,7.1,46.4,10.1,53.6,48.36990715,34,44.2,24.3,40.16167871,7.939133311,224
583,206,490.9,51138,125175,14.3,191.7315758,34.7,33.2,36.2,2.57,49,18.7,33.2,40.99102564,6.9,29.4,16.1,59.3,5.7,68.5,52.6,42.2,31,16.6,47.02387268,5.823193854,172.6
1401,577,492.8,39812,251460,24.1,365.863358,36.6,34.8,38.4,2.55,39.3,22.2,30.3,40.4,7,32.9,15,53.94626661,7,56.7,43.1,37.4,39,24,37.397312,5.272379222,199.4
1006,396,490.4,45979,198788,18.4,5.030484738,36.1,34.8,37.4,2.55,47.3,15.4,35.2,40.99102564,6.1,35.8,14.4,56.9,8.3,62.2,48.3,42.6,33.7,19.6,46.04447395,6.064227035,192.2
57,25,467.6,36350,9993,23.3,0,39.9,36.8,43.5,2.48,46.4,26.3,37.5,40.99102564,1,42.8,6.4,49.7,10.2,49.8,38,35,38.6,23.2,46.0656592,2.079107505,200.1
39,10,509.4,59300,6817,12.2,0,42.6,40.1,43.8,2.57,64.9,34,33.8,40.99102564,9.7,38.5,11.5,57.8,6.3,75.2,56.3,51.3,30.3,13.5,65.56748466,7.70252324,133.3
63,28,504.4,34116,10147,23.3,0,38.5,35.6,42.5,2.48,48.2,35.1,42.5,22.4,0,42.2,9.9,45.7,8.3,50.5,36.4,33.2,37.6,20.1,50.90715048,2.469135802,224.9
102,38,473.5,35385,16295,28.2,0,42.2,39.8,45.8,2.51,37,38.2,41.4,20,0.4,40.7,8.6,39.8,13.5,49.4,34.2,30,47.1,27.2,39.73000684,8.809020437,177.8
116,52,480.4,31835,20142,30.9,0,38.3,35.5,41.2,2.33,42.8,26.8,36,40.99102564,5.6,41.3,8,44.4,11.7,49.3,36.9,32.8,34.3,18.7,41.18541033,2.773207991,216.1
161,64,503.8,40642,27052,23.5,258.7609049,39.8,39.1,40.6,2.61,46.4,31,25.6,40.99102564,6.3,41.2,8.5,49.6,9.3,57,48.36990715,38,39.9,22.5,45.38266302,5.389797883,197.8
2082,759,487.1,46831,446753,18.4,346.947866,33.2,31.7,34.7,2.57,39,12.8,22.8,40.99102564,11.8,26.7,21.6,60.9,7.6,65.9,55.2,47.8,30.3,19,38.79198202,4.474235159,178.8
41,20,512.7,25402,7307,43,0,33.3,32.1,36.8,2.26,28.1,39.7,47,40.99102564,0.7,38.5,6.6,32,19.2,36.3,26.1,22.5,51.1,36.3,28.8648245,4.305555556,250.7
135,48,570.8,41651,19696,20.4,0,41.8,40.9,43.5,2.43,42.5,32.8,28.8,35.5,2.9,43.5,8.9,43.6,6.5,60.3,45.8,40.7,39,23.5,46.95113161,4.203655352,212.2
